Date,Home_Win,Home,Away,Win Percent Delta,Streak Delta
friday aug 9,L,SFG,PHI,-0.021664167916041976,4
saturday aug 10,W,SFG,PHI,-0.030061892130857637,-2
sunday aug 11,W,SFG,PHI,-0.021295089091699193,2
thursday aug 29,L,SFG,SDP,0.030303030303030276,0
friday aug 30,W,SFG,SDP,0.022556390977443608,-4
saturday aug 31,L,SFG,SDP,0.02985074626865669,2
sunday sep 1,L,SFG,SDP,0.0222222222222222,-2
monday sep 9,L,SFG,PIT,0.0489510489510489,1
tuesday sep 10,W,SFG,PIT,0.041666666666666685,-3
wednesday sep 11,L,SFG,PIT,0.048275862068965614,2
thursday sep 12,L,SFG,PIT,0.0410958904109589,-2
friday sep 13,W,SFG,MIA,0.12687540769732553,2
saturday sep 14,L,SFG,MIA,0.13279095421952564,6
sunday sep 15,W,SFG,MIA,0.1251587157627425,-2
tuesday sep 17,L,BOS,SFG,0.050201342281879224,2
wednesday sep 18,L,BOS,SFG,0.04322295805739501,-3
thursday sep 19,W,BOS,SFG,0.036336702683861966,-5
tuesday sep 24,L,SFG,COL,0.05128205128205132,2
wednesday sep 25,W,SFG,COL,0.04458598726114654,-2
thursday sep 26,W,SFG,COL,0.050632911392405,2
thursday mar 28,W,MIN,CLE,0.0,0
saturday mar 30,L,MIN,CLE,1.0,2
sunday mar 31,W,MIN,CLE,0.0,-2
monday apr 1,W,CLE,CHW,0.0,-2
wednesday apr 3,L,CLE,CHW,0.25,2
tuesday apr 9,L,DET,CLE,0.033333333333333326,1
wednesday apr 10,W,DET,CLE,-0.0636363636363636,-6
thursday apr 11,L,DET,CLE,0.030303030303030276,2
friday apr 12,W,KCR,CLE,-0.5,-11
saturday apr 13,W,KCR,CLE,-0.3846153846153846,2
sunday apr 14,W,KCR,CLE,-0.2857142857142857,4
monday apr 15,L,SEA,CLE,0.18888888888888888,0
tuesday apr 16,L,SEA,CLE,0.12171052631578949,-5
wednesday apr 17,L,SEA,CLE,0.061764705882352944,-7
tuesday apr 23,L,CLE,MIA,0.2987012987012987,-1
wednesday apr 24,W,CLE,MIA,0.24110671936758893,-4
tuesday apr 30,L,MIA,CLE,-0.2698412698412699,-1
wednesday may 1,W,MIA,CLE,-0.29556650246305416,-5
friday may 3,W,CLE,SEA,0.006269592476489061,3
saturday may 4,W,CLE,SEA,0.03725490196078429,6
sunday may 5,L,CLE,SEA,0.06635944700460839,8
monday may 6,L,CLE,CHW,0.125,2
tuesday may 7,L,CLE,CHW,0.09090909090909094,-3
wednesday may 8,W,CLE,CHW,0.058823529411764774,-5
thursday may 9,W,CLE,CHW,0.08571428571428574,2
monday may 13,W,CHW,CLE,-0.07692307692307682,1
tuesday may 14,L,CHW,CLE,-0.050000000000000044,4
thursday may 16,W,CLE,BAL,0.20325203252032525,3
friday may 17,L,CLE,BAL,0.22203765227021044,5
saturday may 18,W,CLE,BAL,0.19397463002114163,-2
sunday may 19,W,CLE,BAL,0.2121212121212121,2
thursday may 23,L,CLE,TBR,-0.08786231884057971,-4
friday may 24,W,CLE,TBR,-0.10681719496309161,-6
saturday may 25,L,CLE,TBR,-0.08416666666666661,2
sunday may 26,L,CLE,TBR,-0.10244097639055627,-2
monday may 27,W,BOS,CLE,0.028301886792452824,3
tuesday may 28,L,BOS,CLE,0.04647099930118809,5
wednesday may 29,L,BOS,CLE,0.027272727272727226,-2
thursday may 30,W,CHW,CLE,-0.03636363636363632,1
friday may 31,W,CHW,CLE,-0.017857142857142794,5
saturday jun 1,L,CHW,CLE,0.0,7
sunday jun 2,W,CHW,CLE,-0.017241379310344807,-2
tuesday jun 4,W,CLE,MIN,-0.19812974868497957,-4
wednesday jun 5,W,CLE,MIN,-0.17796610169491522,2
thursday jun 6,L,CLE,MIN,-0.1584699453551912,4
friday jun 7,W,CLE,NYY,-0.139344262295082,-2
saturday jun 8,W,CLE,NYY,-0.12109575012800822,2
sunday jun 9,L,CLE,NYY,-0.10342261904761907,4
tuesday jun 11,W,CLE,CIN,0.054567307692307665,-2
wednesday jun 12,L,CLE,CIN,0.06899766899766896,2
friday jun 14,L,DET,CLE,-0.12867480777928542,0
saturday jun 15,L,DET,CLE,-0.14157155399473215,-3
sunday jun 16,L,DET,CLE,-0.15409207161125316,-5
monday jun 17,W,TEX,CLE,0.006639839034205175,-4
tuesday jun 18,L,TEX,CLE,0.020539906103286376,2
wednesday jun 19,L,TEX,CLE,0.006468797564687989,-2
thursday jun 20,W,TEX,CLE,-0.007219548315438806,-4
friday jun 21,W,CLE,DET,0.16082984392843536,0
saturday jun 22,W,CLE,DET,0.17222222222222222,3
sunday jun 23,W,CLE,DET,0.1833093006488825,5
monday jun 24,W,CLE,KCR,0.19930069930069932,2
tuesday jun 25,L,CLE,KCR,0.20950989938331716,5
wednesday jun 26,W,CLE,KCR,0.19430379746835447,-2
friday jun 28,W,BAL,CLE,-0.275,-4
saturday jun 29,W,BAL,CLE,-0.25925925925925924,2
sunday jun 30,L,BAL,CLE,-0.2439024390243903,4
tuesday jul 2,L,KCR,CLE,-0.20099220411055985,-2
wednesday jul 3,L,KCR,CLE,-0.2104097452934663,-4
thursday jul 4,L,KCR,CLE,-0.21960784313725495,-6
saturday jul 6,L,CIN,CLE,-0.07578659370725033,-1
sunday jul 7,L,CIN,CLE,-0.08647420475808598,-6
friday jul 12,L,CLE,MIN,-0.061031664964249166,7
saturday jul 13,L,CLE,MIN,-0.0715355805243445,-2
sunday jul 14,W,CLE,MIN,-0.08180708180708174,-4
monday jul 15,W,CLE,DET,0.23459686381034695,0
tuesday jul 16,W,CLE,DET,0.24299516908212554,3
wednesday jul 17,W,CLE,DET,0.25121115443696096,5
thursday jul 18,W,CLE,DET,0.2592506938020351,7
friday jul 19,W,CLE,KCR,0.21160042964554243,1
saturday jul 20,L,CLE,KCR,0.21969696969696967,7
sunday jul 21,W,CLE,KCR,0.20731958762886593,-2
thursday jul 25,L,KCR,CLE,-0.205517639142555,1
friday jul 26,L,KCR,CLE,-0.21323529411764708,-3
saturday jul 27,L,KCR,CLE,-0.22080443828016655,-5
sunday jul 28,W,KCR,CLE,-0.22822931785195932,-7
monday aug 5,L,CLE,TEX,0.08108108108108114,-1
wednesday aug 7 (1),W,CLE,TEX,0.0714285714285714,-6
wednesday aug 7 (2),W,CLE,TEX,0.07964601769911506,2
thursday aug 8,L,MIN,CLE,0.01754385964912286,-4
friday aug 9,L,MIN,CLE,0.008695652173913104,-6
saturday aug 10,W,MIN,CLE,0.0,-8
sunday aug 11,L,MIN,CLE,0.008547008547008517,2
monday aug 12,W,CLE,BOS,0.08103375822944381,3
tuesday aug 13,L,CLE,BOS,0.08864857418377181,5
wednesday aug 14,L,CLE,BOS,0.0796747967479674,-2
thursday aug 15,L,NYY,CLE,0.06889310391545855,7
friday aug 16,W,NYY,CLE,0.06017592962814877,-2
saturday aug 17,W,NYY,CLE,0.06779438762129553,2
sunday aug 18,L,NYY,CLE,0.07529032258064516,4
tuesday aug 20,W,NYM,CLE,-0.07587096774193558,1
wednesday aug 21,W,NYM,CLE,-0.0673015873015873,4
thursday aug 22,W,NYM,CLE,-0.05886764154480684,6
friday aug 23,W,CLE,KCR,0.2265625,-1
saturday aug 24,W,CLE,KCR,0.23255813953488375,4
sunday aug 25,L,CLE,KCR,0.23846153846153856,6
tuesday aug 27,L,DET,CLE,-0.27782709036037634,-1
wednesday aug 28,L,DET,CLE,-0.2833333333333334,-4
thursday aug 29,L,DET,CLE,-0.2887562417494117,-6
friday aug 30,W,TBR,CLE,-0.01918186843559977,-2
saturday aug 31,W,TBR,CLE,-0.011655773420479298,3
sunday sep 1,W,TBR,CLE,-0.004240017174753197,5
monday sep 2,W,CLE,CHW,0.13546586517818804,3
tuesday sep 3,L,CLE,CHW,0.14175394054797413,8
wednesday sep 4,W,CLE,CHW,0.13351058283807732,-2
thursday sep 5,L,CLE,CHW,0.13972250770811934,2
friday sep 6,L,MIN,CLE,0.04696048632218852,2
saturday sep 7,W,MIN,CLE,0.03955648786335031,-2
sunday sep 8,L,MIN,CLE,0.04629173643258144,2
saturday sep 14 (1),L,CLE,MIN,-0.024555027490448245,6
saturday sep 14 (2),L,CLE,MIN,-0.031163816878102657,-2
sunday sep 15,W,CLE,MIN,-0.03768365681117358,-4
tuesday sep 17,W,CLE,DET,0.277986577181208,0
wednesday sep 18,W,CLE,DET,0.2827814569536424,3
thursday sep 19,W,CLE,DET,0.28751307075636107,5
friday sep 20,W,CLE,PHI,0.07167900272691863,5
saturday sep 21,L,CLE,PHI,0.0777511961722488,7
sunday sep 22,W,CLE,PHI,0.07075690491250253,-2
tuesday sep 24,L,CHW,CLE,-0.15103391232423485,-2
wednesday sep 25,W,CHW,CLE,-0.15645925200065325,-4
thursday sep 26,W,CHW,CLE,-0.14911714907683626,2
friday sep 27,W,WSN,CLE,-0.018867924528301883,7
saturday sep 28,W,WSN,CLE,-0.012500000000000067,9
sunday sep 29,W,WSN,CLE,-0.006211180124223614,11
thursday mar 28,W,SEA,BOS,0.6666666666666666,2
friday mar 29,L,SEA,BOS,0.75,4
saturday mar 30,W,SEA,BOS,0.25,-2
sunday mar 31,W,SEA,BOS,0.13333333333333341,2
friday apr 5,W,CHW,SEA,-0.475,-3
saturday apr 6,L,CHW,SEA,-0.2777777777777778,3
sunday apr 7,L,CHW,SEA,-0.3714285714285715,-2
monday apr 8,L,KCR,SEA,-0.5681818181818182,-8
tuesday apr 9,L,KCR,SEA,-0.6111111111111112,-10
wednesday apr 10,L,KCR,SEA,-0.6461538461538461,-12
thursday apr 11,L,KCR,SEA,-0.6753246753246752,-14
tuesday apr 23,W,SDP,SEA,-0.11826086956521742,2
wednesday apr 24,W,SDP,SEA,-0.07371794871794879,4
thursday apr 25,W,SEA,TEX,0.07085346215780997,0
friday apr 26,W,SEA,TEX,0.1071428571428571,5
saturday apr 27,L,SEA,TEX,0.14068965517241383,7
sunday apr 28,L,SEA,TEX,0.09999999999999998,-2
monday may 6,W,NYY,SEA,0.04797979797979801,0
tuesday may 7,W,NYY,SEA,0.07472178060413359,3
wednesday may 8,L,NYY,SEA,0.09999999999999998,5
thursday may 9,W,NYY,SEA,0.0705128205128206,-2
friday may 10,W,BOS,SEA,0.0,3
saturday may 11,W,BOS,SEA,0.025015634771732298,5
sunday may 12,W,BOS,SEA,0.0488095238095238,7
thursday may 16,L,SEA,MIN,-0.15396825396825403,0
friday may 17,L,SEA,MIN,-0.17290192113245706,-4
saturday may 18,L,SEA,MIN,-0.19100580270793038,-6
sunday may 19,W,SEA,MIN,-0.20833333333333331,-8
monday may 20,W,TEX,SEA,0.00788497217068651,0
tuesday may 21,W,TEX,SEA,0.028888888888888853,3
wednesday may 22,W,TEX,SEA,0.04901960784313719,5
monday may 27,W,SEA,TEX,-0.08181818181818185,-4
tuesday may 28,L,SEA,TEX,-0.061624649859943925,4
wednesday may 29,L,SEA,TEX,-0.07894736842105265,-2
tuesday jun 11,W,MIN,SEA,0.2660778985507246,0
wednesday jun 12,L,MIN,SEA,0.27692307692307694,3
thursday jun 13,W,MIN,SEA,0.2582159624413145,-2
monday jun 17,L,SEA,KCR,0.08938967136150228,0
tuesday jun 18,L,SEA,KCR,0.074561403508772,-3
wednesday jun 19,W,SEA,KCR,0.060131649172745105,-5
thursday jun 20,W,SEA,BAL,0.12647262647262647,9
friday jun 21,W,SEA,BAL,0.13772151898734175,11
saturday jun 22,L,SEA,BAL,0.14868421052631575,13
sunday jun 23,W,SEA,BAL,0.13403880070546736,-2
monday jul 22,W,SEA,TEX,-0.11289364230540716,5
tuesday jul 23,L,SEA,TEX,-0.10194174757281549,9
wednesday jul 24,W,SEA,TEX,-0.11071972581873574,-2
thursday jul 25,W,SEA,DET,0.09387755102040818,3
friday jul 26,W,SEA,DET,0.10263007432818755,5
saturday jul 27,W,SEA,DET,0.11121495327102798,7
sunday jul 28,W,SEA,DET,0.11963696369636967,9
tuesday jul 30,L,TEX,SEA,0.07798165137614682,-7
wednesday jul 31,W,TEX,SEA,0.06805437553101101,-9
tuesday aug 6,L,SEA,SDP,-0.04717875770507346,-2
wednesday aug 7,W,SEA,SDP,-0.05559006211180123,-6
friday aug 9,L,SEA,TBR,-0.15517241379310343,2
saturday aug 10,L,SEA,TBR,-0.16239316239316237,-2
sunday aug 11,L,SEA,TBR,-0.1694915254237288,-4
tuesday aug 13,L,DET,SEA,-0.10163720660678072,1
wednesday aug 14,W,DET,SEA,-0.10918803418803419,-4
thursday aug 15,L,DET,SEA,-0.09987393192323851,2
monday aug 19,L,TBR,SEA,0.16799999999999993,0
tuesday aug 20,L,TBR,SEA,0.15873015873015878,-4
wednesday aug 21,W,TBR,SEA,0.14960629921259838,-6
monday aug 26,L,SEA,NYY,-0.21645847790885953,0
tuesday aug 27,L,SEA,NYY,-0.22237411711095917,-3
wednesday aug 28,L,SEA,NYY,-0.22820109976433622,-5
thursday aug 29,L,TEX,SEA,0.06716417910447775,4
friday aug 30,W,TEX,SEA,0.05925925925925929,-2
saturday aug 31,W,TEX,SEA,0.06617647058823534,2
sunday sep 1,L,TEX,SEA,0.07299270072992714,4
tuesday sep 10,W,SEA,CIN,-0.0625,-7
wednesday sep 11,W,SEA,CIN,-0.0551724137931035,2
thursday sep 12,L,SEA,CIN,-0.04794520547945208,4
friday sep 13,L,SEA,CHW,-0.030192899077439106,1
saturday sep 14,W,SEA,CHW,-0.03677146534289388,-3
sunday sep 15,W,SEA,CHW,-0.02979321603482682,2
tuesday sep 17,L,PIT,SEA,0.020000000000000073,-5
wednesday sep 18,L,PIT,SEA,0.013245033112582794,-7
thursday sep 19,L,PIT,SEA,0.006578947368421073,-9
friday sep 20,W,BAL,SEA,-0.10457516339869277,-9
saturday sep 21,L,BAL,SEA,-0.09740259740259744,2
sunday sep 22,W,BAL,SEA,-0.10322580645161289,-2
thursday mar 28,L,MIA,COL,0.0,0
friday mar 29,L,MIA,COL,-1.0,-2
saturday mar 30,W,MIA,COL,-1.0,-4
sunday mar 31,W,MIA,COL,-0.3333333333333333,2
monday apr 1,L,MIA,NYM,-0.16666666666666663,3
tuesday apr 2,L,MIA,NYM,-0.35,-2
wednesday apr 3,L,MIA,NYM,-0.46666666666666673,-4
tuesday apr 9,W,CIN,MIA,-0.18888888888888888,-7
wednesday apr 10,W,CIN,MIA,-0.0727272727272727,3
thursday apr 11,W,CIN,MIA,0.022727272727272707,5
friday apr 12,L,MIA,PHI,-0.4055944055944055,-2
saturday apr 13,W,MIA,PHI,-0.45238095238095233,-6
sunday apr 14,L,MIA,PHI,-0.34871794871794876,2
friday apr 19,W,MIA,WSN,-0.3188854489164087,-6
saturday apr 20,W,MIA,WSN,-0.25,2
sunday apr 21,L,MIA,WSN,-0.18796992481203012,4
thursday apr 25,L,PHI,MIA,0.24999999999999994,2
friday apr 26,W,PHI,MIA,0.2,-2
saturday apr 27,W,PHI,MIA,0.23076923076923073,2
sunday apr 28,W,PHI,MIA,0.2592592592592593,4
friday may 10,W,NYM,MIA,0.1891891891891892,2
saturday may 11,W,NYM,MIA,0.21052631578947373,5
tuesday may 14,L,MIA,TBR,-0.35897435897435903,-4
wednesday may 15,L,MIA,TBR,-0.375,-7
friday may 17,W,MIA,NYM,-0.23228803716608598,-5
saturday may 18,W,MIA,NYM,-0.20321151716500546,4
sunday may 19,W,MIA,NYM,-0.17547568710359396,6
tuesday may 21,L,DET,MIA,0.1045454545454545,-10
wednesday may 22,L,DET,MIA,0.08019323671497591,-12
thursday may 23,L,DET,MIA,0.05689176688251618,-14
friday may 24,W,WSN,MIA,0.039574468085106396,-11
saturday may 25,W,WSN,MIA,0.05882352941176461,2
sunday may 26,W,WSN,MIA,0.07731554160125592,4
monday may 27,L,WSN,MIA,0.09509433962264147,6
friday may 31,W,SDP,MIA,0.16600529100529104,0
saturday jun 1,L,SDP,MIA,0.18086124401913872,3
sunday jun 2,L,SDP,MIA,0.1600985221674877,-2
friday jun 14,L,MIA,PIT,-0.07754010695187158,8
saturday jun 15,W,MIA,PIT,-0.09106640709496,-2
sunday jun 16,L,MIA,PIT,-0.07521008403361346,2
friday jun 21,L,PHI,MIA,0.15716401332839686,-5
saturday jun 22,L,PHI,MIA,0.14162162162162162,-7
sunday jun 23,L,PHI,MIA,0.1264912280701755,-9
tuesday jun 25,L,MIA,WSN,-0.0857826384142173,6
wednesday jun 26,L,MIA,WSN,-0.09756909756909765,-2
thursday jun 27,L,MIA,WSN,-0.10905550146056475,-4
friday jun 28,W,MIA,PHI,-0.15111736208782633,-7
saturday jun 29,W,MIA,PHI,-0.13689024390243892,2
sunday jun 30,L,MIA,PHI,-0.1230105607615648,4
tuesday jul 2,W,WSN,MIA,0.11578019394651773,2
wednesday jul 3,W,WSN,MIA,0.12636259323006305,4
thursday jul 4,W,WSN,MIA,0.13669467787114858,6
friday jul 12,W,MIA,NYM,-0.06944444444444442,0
saturday jul 13,L,MIA,NYM,-0.057537967650327204,3
sunday jul 14,L,MIA,NYM,-0.06787439613526569,-2
tuesday jul 16,W,MIA,SDP,-0.11024459411556192,1
wednesday jul 17,L,MIA,SDP,-0.0982886216466235,5
thursday jul 18,W,MIA,SDP,-0.1078664402942841,-2
monday jul 22,W,CHW,MIA,0.0871993127147766,2
tuesday jul 23,L,CHW,MIA,0.09657058699768567,5
wednesday jul 24,L,CHW,MIA,0.08544629973201406,-2
tuesday jul 30,L,MIA,MIN,-0.21529304029304036,1
wednesday jul 31,L,MIA,MIN,-0.22273135669362082,-3
thursday aug 1,W,MIA,MIN,-0.2300299770763533,-5
saturday aug 3,W,TBR,MIA,0.17504420308158625,3
sunday aug 4,W,TBR,MIA,0.1825396825396825,6
monday aug 5 (1),W,NYM,MIA,0.11017439457806427,4
monday aug 5 (2),W,NYM,MIA,0.11818181818181828,6
tuesday aug 6,W,NYM,MIA,0.12604640038268367,8
wednesday aug 7,W,NYM,MIA,0.13377192982456143,10
friday aug 16,W,COL,MIA,0.0712809917355372,0
saturday aug 17,W,COL,MIA,0.07891884568486651,3
sunday aug 18,W,COL,MIA,0.08643209382913486,5
friday aug 23,W,MIA,PHI,-0.16666666666666669,-8
saturday aug 24,L,MIA,PHI,-0.15748031496062992,2
sunday aug 25,W,MIA,PHI,-0.1640625,-2
monday aug 26,L,MIA,CIN,-0.10077519379844957,4
tuesday aug 27,L,MIA,CIN,-0.1076923076923077,-2
wednesday aug 28,L,MIA,CIN,-0.1145038167938931,-4
thursday aug 29,W,MIA,CIN,-0.12121212121212122,-6
friday aug 30,W,WSN,MIA,0.19970380496696283,0
saturday aug 31,W,WSN,MIA,0.20570081921220967,3
sunday sep 1,W,WSN,MIA,0.21160862354892196,5
tuesday sep 3,L,PIT,MIA,0.08501502790897386,7
wednesday sep 4,W,PIT,MIA,0.07711837511900982,-2
thursday sep 5,L,PIT,MIA,0.08377645709519327,2
friday sep 6,L,MIA,KCR,-0.0019898974437471684,2
saturday sep 7,L,MIA,KCR,-0.009054325955734466,-2
sunday sep 8,W,MIA,KCR,-0.016019441551356428,-4
friday sep 20,L,MIA,WSN,-0.2009846636458697,0
saturday sep 21,L,MIA,WSN,-0.20622635018919855,-3
sunday sep 22,W,MIA,WSN,-0.21139971139971142,-5
monday sep 23,L,NYM,MIA,0.17419354838709677,0
tuesday sep 24,W,NYM,MIA,0.16666666666666669,-3
wednesday sep 25,W,NYM,MIA,0.17197452229299365,2
thursday sep 26,L,NYM,MIA,0.17721518987341772,4
friday sep 27,W,PHI,MIA,0.1446540880503145,-7
saturday sep 28,W,PHI,MIA,0.15000000000000002,2
sunday sep 29,L,PHI,MIA,0.15527950310559008,4
thursday mar 28,L,WSN,NYM,0.0,0
saturday mar 30,L,WSN,NYM,-1.0,-2
sunday mar 31,W,WSN,NYM,-1.0,-4
thursday apr 4,L,NYM,WSN,0.43333333333333335,2
saturday apr 6,W,NYM,WSN,0.2142857142857143,-3
sunday apr 7,L,NYM,WSN,0.32142857142857145,2
tuesday apr 9,L,NYM,MIN,0.04166666666666663,0
wednesday apr 10,W,NYM,MIN,-0.06666666666666665,-3
monday apr 15,L,PHI,NYM,0.04285714285714293,3
tuesday apr 16,W,PHI,NYM,-0.025000000000000022,-2
wednesday apr 17,W,PHI,NYM,0.03676470588235292,2
monday apr 22,W,NYM,PHI,-0.04761904761904756,-1
tuesday apr 23,W,NYM,PHI,0.0,3
wednesday apr 24,L,NYM,PHI,0.04347826086956519,5
monday apr 29,L,NYM,CIN,0.1111111111111111,3
tuesday apr 30,W,NYM,CIN,0.07142857142857145,-2
wednesday may 1,L,NYM,CIN,0.10344827586206895,2
thursday may 2,W,NYM,CIN,0.06666666666666665,-2
monday may 6,W,SDP,NYM,0.07226890756302523,4
tuesday may 7,L,SDP,NYM,0.09841269841269851,6
wednesday may 8,W,SDP,NYM,0.06831831831831836,-2
tuesday may 14,L,WSN,NYM,-0.0871794871794872,-3
wednesday may 15,W,WSN,NYM,-0.1097560975609756,-5
thursday may 16,W,WSN,NYM,-0.08304297328687565,2
monday may 20,W,NYM,WSN,0.0314009661835748,-4
tuesday may 21,W,NYM,WSN,0.05226641998149867,3
wednesday may 22,W,NYM,WSN,0.07225177304964536,5
thursday may 23,W,NYM,WSN,0.09141156462585037,7
friday may 24,L,NYM,DET,0.11479591836734693,14
saturday may 25,W,NYM,DET,0.09224489795918367,-2
sunday may 26,W,NYM,DET,0.11019607843137247,2
friday jun 7,L,NYM,COL,-0.04071919619249076,1
saturday jun 8,W,NYM,COL,-0.056067588325652784,-3
sunday jun 9,W,NYM,COL,-0.039434523809523836,2
tuesday jun 11 (1),W,NYY,NYM,0.13269230769230772,-1
tuesday jun 11 (2),L,NYY,NYM,0.14592074592074583,3
monday jun 24,W,PHI,NYM,0.032134532134532046,-6
tuesday jun 25,W,PHI,NYM,0.044466082440766,3
wednesday jun 26,W,PHI,NYM,0.05648734177215187,5
thursday jun 27,W,PHI,NYM,0.06820987654320992,7
tuesday jul 2,W,NYM,NYY,-0.2114777618364419,-4
wednesday jul 3,L,NYM,NYY,-0.19711403754553103,3
friday jul 5,L,NYM,PHI,-0.06896551724137934,1
saturday jul 6,W,NYM,PHI,-0.07954545454545453,-3
sunday jul 7,L,NYM,PHI,-0.0674157303370786,2
tuesday jul 16,L,MIN,NYM,0.1788218793828893,-3
wednesday jul 17,L,MIN,NYM,0.16620910546785633,-5
tuesday jul 23,W,NYM,SDP,-0.020202020202020332,-2
wednesday jul 24,L,NYM,SDP,-0.009999999999999953,2
thursday jul 25,W,NYM,SDP,-0.01980198019801982,-2
friday jul 26,W,NYM,PIT,0.009803921568627416,6
saturday jul 27,W,NYM,PIT,0.019417475728155442,8
sunday jul 28,W,NYM,PIT,0.02884615384615391,10
tuesday jul 30,L,CHW,NYM,-0.029588534442903436,-5
wednesday jul 31,L,CHW,NYM,-0.03882438316400583,-7
thursday aug 1,L,CHW,NYM,-0.047886070315976914,-9
friday aug 2,W,PIT,NYM,-0.055555555555555636,-8
saturday aug 3,L,PIT,NYM,-0.04587155963302775,2
sunday aug 4,L,PIT,NYM,-0.05454545454545462,-2
friday aug 9,W,NYM,WSN,-0.02204424103737601,3
saturday aug 10,W,NYM,WSN,-0.013193403298350836,8
sunday aug 11,L,NYM,WSN,-0.004494547597995835,10
friday aug 16,W,KCR,NYM,-0.15993767782143348,-3
saturday aug 17,L,KCR,NYM,-0.150473144075703,2
sunday aug 18,L,KCR,NYM,-0.15735641227380015,-2
friday aug 30,L,PHI,NYM,0.018967874231032078,7
saturday aug 31,L,PHI,NYM,0.011334305914038723,-2
sunday sep 1,W,PHI,NYM,0.0038142620232173297,-4
monday sep 2,L,WSN,NYM,0.06301742919389985,5
tuesday sep 3,W,WSN,NYM,0.05522756547874619,-2
wednesday sep 4,L,WSN,NYM,0.06209668888183639,2
friday sep 6,W,NYM,PHI,-0.007194244604316502,3
saturday sep 7,L,NYM,PHI,0.0,5
sunday sep 8,L,NYM,PHI,-0.007092198581560294,-2
monday sep 16,W,COL,NYM,-0.08344519015659957,4
tuesday sep 17,L,COL,NYM,-0.07624724061810151,6
wednesday sep 18,L,COL,NYM,-0.08234576507493896,-2
friday sep 20,L,CIN,NYM,-0.04914860681114558,0
saturday sep 21,W,CIN,NYM,-0.05534334946099656,-4
sunday sep 22,L,CIN,NYM,-0.048512777545035524,2
tuesday apr 2,L,WSN,PHI,-0.6666666666666667,-2
wednesday apr 3,W,WSN,PHI,-0.75,-5
monday apr 8,W,PHI,WSN,0.25,0
tuesday apr 9,L,PHI,WSN,0.33333333333333337,3
wednesday apr 10,L,PHI,WSN,0.19999999999999996,-2
friday apr 12,L,WSN,PIT,0.0,3
saturday apr 13,W,WSN,PIT,-0.08333333333333337,-2
sunday apr 14,L,WSN,PIT,0.0,2
monday apr 22,W,COL,WSN,-0.09090909090909088,0
tuesday apr 23,L,COL,WSN,-0.04140786749482406,3
wednesday apr 24,W,COL,WSN,-0.08333333333333331,-2
friday apr 26,L,WSN,SDP,-0.08173913043478265,-4
saturday apr 27,L,WSN,SDP,-0.11858974358974356,-6
sunday apr 28,W,WSN,SDP,-0.15259259259259256,-8
friday may 3,W,PHI,WSN,0.1333333333333333,0
saturday may 4,L,PHI,WSN,0.16129032258064518,3
sunday may 5,W,PHI,WSN,0.125,-2
friday may 31,W,CIN,WSN,0.035714285714285754,-3
saturday jun 1,L,CIN,WSN,0.052631578947368474,2
sunday jun 2,L,CIN,WSN,0.03448275862068956,-2
tuesday jun 4,W,WSN,CHW,-0.050847457627118675,1
wednesday jun 5,W,WSN,CHW,-0.03333333333333327,4
thursday jun 6,W,SDP,WSN,0.040983606557376984,-6
friday jun 7,W,SDP,WSN,0.056323604710701525,2
saturday jun 8,L,SDP,WSN,0.07118055555555558,4
sunday jun 9,L,SDP,WSN,0.054567307692307665,-2
monday jun 10,L,CHW,WSN,0.02283653846153838,0
tuesday jun 11,W,CHW,WSN,0.007226107226107281,-4
wednesday jun 19 (1),W,WSN,PHI,-0.08450704225352118,2
wednesday jun 19 (2),W,WSN,PHI,-0.06944444444444442,4
thursday jun 20,W,WSN,PHI,-0.05479452054794526,6
friday jun 28,L,DET,WSN,-0.16233766233766228,-10
saturday jun 29,W,DET,WSN,-0.17283950617283955,-12
sunday jun 30,L,DET,WSN,-0.15822784810126583,2
friday jul 5,L,WSN,KCR,0.19371035940803394,8
saturday jul 6,W,WSN,KCR,0.1801627276249516,-2
sunday jul 7,W,WSN,KCR,0.1893939393939394,2
friday jul 12,L,PHI,WSN,-0.0058676654182271415,-1
saturday jul 13,L,PHI,WSN,-0.01684981684981679,-4
sunday jul 14,W,PHI,WSN,-0.027591973244147083,-6
tuesday jul 16,L,BAL,WSN,-0.23153342683496964,-1
wednesday jul 17,W,BAL,WSN,-0.2397620681766186,-4
tuesday jul 23,W,WSN,COL,0.05586477015048441,-2
wednesday jul 24 (1),W,WSN,COL,0.06535353535353539,2
wednesday jul 24 (2),W,WSN,COL,0.07465346534653461,4
thursday jul 25,L,WSN,COL,0.08377014172005437,6
monday aug 12,W,WSN,CIN,0.047155909224874726,2
tuesday aug 13,W,WSN,CIN,0.055265826452267186,4
wednesday aug 14,W,WSN,CIN,0.06323885486397945,6
monday aug 19,L,PIT,WSN,-0.13008130081300812,-3
tuesday aug 20,W,PIT,WSN,-0.13709677419354832,-5
wednesday aug 21,L,PIT,WSN,-0.128,2
thursday aug 22,L,PIT,WSN,-0.134920634920635,-2
tuesday aug 27,L,WSN,BAL,0.23329418672930125,3
wednesday aug 28,W,WSN,BAL,0.2239185750636133,-4
tuesday sep 10,W,MIN,WSN,0.0590465872156013,-2
wednesday sep 11,L,MIN,WSN,0.06560800310800319,2
thursday sep 12,L,MIN,WSN,0.05823754789272029,-2
monday sep 23,W,WSN,PHI,0.038961038961038974,0
